season,week,season_type,player_id,team,player_name,player_display_name,position,position_group,headshot_url,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_att,gwfg_distance,gwfg_made,gwfg_missed,gwfg_blocked
1999,5,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,1,2,1,0,42,0.5,0,0,0,1,0,0,0,0,0,0,1,0,42,50,,42,50,0,1,1,0,0,1,0,,,,
1999,6,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,1,3,2,0,38,0.333,0,0,1,0,0,0,0,0,0,2,0,0,38,48;41,,38,89,0,1,1,0,0,1,0,,,,
1999,7,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,5,5,0,0,1,0,,,,
1999,8,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1,0,,,,
1999,9,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,1,3,2,0,39,0.333,0,0,1,0,0,0,0,0,1,1,0,0,39,42;37,,39,79,0,2,2,0,0,1,0,,,,
1999,10,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,2,3,1,0,47,0.667,0,0,0,2,0,0,0,1,0,0,0,0,44;47,22,,91,22,0,3,3,0,0,1,0,,,,
1999,11,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,1,1,0,0,1,0,,,,
1999,12,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,36;23,,,59,0,0,2,2,0,0,1,0,,,,
1999,13,REG,00-0003762,DAL,,Richie Cunningham,K,SPEC,,2,3,1,0,34,0.667,0,1,1,0,0,0,0,0,0,1,0,0,20;34,43,,54,43,0,,0,,,,0,,,,
1999,15,REG,00-0003762,CAR,,Richie Cunningham,K,SPEC,,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,21;43,,,64,0,0,5,5,0,0,1,0,,,,
1999,16,REG,00-0003762,CAR,,Richie Cunningham,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0.667,0,,,,
1999,17,REG,00-0003762,CAR,,Richie Cunningham,K,SPEC,,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,6,6,0,0,1,0,,,,
1999,1,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,,,,
1999,2,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
1999,3,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,41,,0,41,0,2,2,0,0,1,0,,,,
1999,4,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,3,3,0,0,35,1,0,2,1,0,0,0,0,0,0,0,0,0,35;25;23,,,83,0,0,1,1,0,0,1,1,23,1,0,0
1999,5,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,1,2,1,0,31,0.5,0,0,1,0,0,0,0,0,0,1,0,0,31,42,,31,42,0,,0,,,,0,,,,
1999,6,REG,00-0003841,NYG,,Brad Daluiso,K,SPEC,,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,27;21,,,48,0,0,1,1,0,0,1,1,21,1,0,0
1999,2,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,,0,,,,0,,,,
1999,3,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,1,1,0,0,1,0,,,,
1999,4,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,38,,0,38,0,1,1,0,0,1,0,,,,
1999,5,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,2,2,0,0,1,0,,,,
1999,6,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
1999,7,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,,0,,,,0,,,,
1999,8,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,3,3,0,0,1,0,,,,
1999,9,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,0,1,0,1,0,0,,,,
1999,10,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,1,39,1,0,0
1999,11,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,2,1,0,23,0.5,0,1,0,0,0,0,0,0,1,0,0,0,23,38,,23,38,0,2,2,0,0,1,0,,,,
1999,12,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
1999,13,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,45,,33,45,0,1,1,0,0,1,0,,,,
1999,14,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,15,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,16,REG,00-0004091,CLE,P.Dawson,Phil Dawson,K,SPEC,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dypn7kf7fsaz30ey0ayc",,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
1999,1,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,50;33,,,83,0,0,4,4,0,0,1,1,33,1,0,0
1999,2,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,44,,35,44,0,3,3,0,0,1,0,,,,
1999,3,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,44;48,,,92,0,0,2,2,0,0,1,0,,,,
1999,4,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,3,3,0,0,28,1,0,3,0,0,0,0,0,0,0,0,0,0,21;22;28,,,71,0,0,1,1,0,0,1,0,,,,
1999,5,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,6,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,2,1,0,19,0.5,1,0,0,0,0,0,0,0,0,1,0,0,19,42,,19,42,0,3,3,0,0,1,0,,,,
1999,8,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,3,3,0,0,1,0,,,,
1999,9,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,33,,0,33,0,,0,,,,1,33,0,1,0
1999,10,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,3,3,0,0,1,0,,,,
1999,11,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,12,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,3,1,0,31,0.667,0,1,1,0,0,0,0,0,1,0,0,0,27;31,37,,58,37,0,3,3,0,0,1,0,,,,
1999,13,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,2,0,0,39,1,0,0,2,0,0,0,0,0,0,0,0,0,39;33,,,72,0,0,,0,,,,0,,,,
1999,14,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
1999,15,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,38;27;43,,,108,0,0,3,3,0,0,1,0,,,,
1999,16,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,2,0,0,30,1,0,1,1,0,0,0,0,0,0,0,0,0,30;20,,,50,0,0,5,5,0,0,1,0,,,,
1999,17,REG,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,6,6,0,0,1,0,,,,
1999,18,POST,00-0004147,TEN,,Al Del Greco,K,SPEC,,2,3,1,0,40,0.667,0,0,1,1,0,0,0,0,0,1,0,0,40;36,43,,76,43,0,2,2,0,0,1,0,,,,
1999,19,POST,00-0004147,TEN,,Al Del Greco,K,SPEC,,4,4,0,0,49,1,0,1,1,2,0,0,0,0,0,0,0,0,49;37;25;43,,,154,0,0,1,1,0,0,1,0,,,,
1999,20,POST,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,,,,
1999,21,POST,00-0004147,TEN,,Al Del Greco,K,SPEC,,1,3,1,1,43,0.333,0,0,0,1,0,0,0,0,0,1,0,0,43,47,47,43,47,47,1,1,0,0,1,0,,,,
1999,1,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,0,2,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,,41,44,0,41,44,3,3,0,0,1,0,,,,
1999,2,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,0,0,50,,,50,0,0,1,1,0,0,1,0,,,,
1999,3,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,1,1,0,0,1,0,,,,
1999,4,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,26;51,,,77,0,0,1,1,0,0,1,0,,,,
1999,5,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,3,3,0,0,48,1,0,1,0,2,0,0,0,0,0,0,0,0,48;47;26,,,121,0,0,1,1,0,0,1,1,26,1,0,0
1999,6,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,2,1,0,20,0.5,0,1,0,0,0,0,0,0,0,0,1,0,20,53,,20,53,0,4,4,0,0,1,0,,,,
1999,7,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,3,4,1,0,40,0.75,0,1,1,1,0,0,0,0,0,0,1,0,40;28;30,59,,98,59,0,2,2,0,0,1,1,59,0,1,0
1999,8,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,2,1,0,19,0.5,1,0,0,0,0,0,0,0,1,0,0,0,19,37,,19,37,0,1,1,0,0,1,0,,,,
1999,9,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,4,4,0,0,55,1,0,1,0,2,1,0,0,0,0,0,0,0,44;55;41;24,,,164,0,0,3,3,0,0,1,0,,,,
1999,10,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,2,2,0,0,1,0,,,,
1999,11,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,4,4,0,0,53,1,0,1,2,0,1,0,0,0,0,0,0,0,30;24;38;53,,,145,0,0,1,1,0,0,1,0,,,,
1999,13,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,1,1,0,0,1,0,,,,
1999,14,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,3,3,0,0,1,0,,,,
1999,15,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,3,5,2,0,46,0.6,0,1,1,1,0,0,0,0,0,1,0,1,28;46;33,64;45,,107,109,0,3,3,0,0,1,0,,,,
1999,16,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,2,2,0,0,1,0,,,,
1999,17,REG,00-0004811,DEN,,Jason Elam,K,SPEC,,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,37;50,,,87,0,0,,0,,,,0,,,,
1999,2,REG,00-0006181,DAL,,Toby Gowin,P,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
1999,4,REG,00-0006181,DAL,,Toby Gowin,P,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,24,,0,24,0,5,5,0,0,1,0,,,,
1999,18,POST,00-0006181,DAL,,Toby Gowin,P,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,57,,0,57,0,,0,,,,0,,,,
1999,1,REG,00-0006182,CHI,,Brian Gowins,K,SPEC,,2,2,0,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,21;24,,,45,0,0,2,2,0,0,1,0,,,,
1999,2,REG,00-0006182,CHI,,Brian Gowins,K,SPEC,,2,4,2,0,43,0.5,0,1,0,1,0,0,0,0,0,1,1,0,29;43,50;48,,72,98,0,1,1,0,0,1,1,48,0,1,0
1999,1,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,23;36,,,59,0,0,1,1,0,0,1,0,,,,
1999,2,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,51;24,,,75,0,0,1,1,0,0,1,0,,,,
1999,3,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,2,0,0,38,1,0,0,2,0,0,0,0,0,0,0,0,0,38;35,,,73,0,0,1,1,0,0,1,0,,,,
1999,4,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,5,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,3,3,0,0,41,1,0,0,2,1,0,0,0,0,0,0,0,0,41;36;36,,,113,0,0,2,2,0,0,1,0,,,,
1999,7,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,4,2,0,49,0.5,0,0,1,1,0,0,0,0,1,1,0,0,49;34,43;39,,83,82,0,,0,,,,0,,,,
1999,8,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,1,2,0,1,49,0.5,0,0,0,1,0,0,0,0,0,0,0,0,49,,36,49,0,36,,0,,,,0,,,,
1999,9,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,0,1,0,35,51,,35,51,0,3,3,0,0,1,0,,,,
1999,10,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,1,1,0,0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,25,,,25,0,0,2,2,0,0,1,0,,,,
1999,11,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,4,4,0,0,53,1,0,2,0,0,2,0,0,0,0,0,0,0,24;26;50;53,,,153,0,0,1,1,0,0,1,0,,,,
1999,12,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,3,3,0,0,42,1,0,0,1,2,0,0,0,0,0,0,0,0,42;40;37,,,119,0,0,1,1,0,0,1,0,,,,
1999,13,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,3,3,0,0,1,0,,,,
1999,14,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,,,,
1999,16,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,49;28;33,,,110,0,0,2,2,0,0,1,0,,,,
1999,17,REG,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,3,0,1,33,0.667,0,1,1,0,0,0,0,0,0,0,0,0,25;33,,48,58,0,48,2,2,0,0,1,0,,,,
1999,19,POST,00-0006223,TB,,Martin Gramatica,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,20,POST,00-0006223,TB,,Martin Gramatica,K,SPEC,,2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,25;23,,,48,0,0,,0,,,,0,,,,
1999,1,REG,00-0006662,NYJ,,John Hall,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
1999,2,REG,00-0006662,NYJ,,John Hall,K,SPEC,,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,,0,,,,0,,,,
1999,3,REG,00-0006662,NYJ,,John Hall,K,SPEC,,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,37;34,,,71,0,0,2,2,0,0,1,0,,,,
1999,4,REG,00-0006662,NYJ,,John Hall,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,43,,0,43,0,3,3,0,0,1,0,,,,
1999,5,REG,00-0006662,NYJ,,John Hall,K,SPEC,,2,2,0,0,42,1,0,0,1,1,0,0,0,0,0,0,0,0,33;42,,,75,0,0,,0,,,,0,,,,
1999,6,REG,00-0006662,NYJ,,John Hall,K,SPEC,,2,3,1,0,45,0.667,0,0,1,1,0,0,0,0,0,1,0,0,45;39,43,,84,43,0,1,1,0,0,1,0,,,,
1999,7,REG,00-0006662,NYJ,,John Hall,K,SPEC,,3,3,0,0,43,1,0,0,2,1,0,0,0,0,0,0,0,0,32;37;43,,,112,0,0,2,2,0,0,1,0,,,,
1999,9,REG,00-0006662,NYJ,,John Hall,K,SPEC,,2,4,2,0,44,0.5,0,0,1,1,0,0,0,1,0,1,0,0,44;33,29;45,,77,74,0,,0,,,,0,,,,
1999,10,REG,00-0006662,NYJ,,John Hall,K,SPEC,,1,1,0,0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,26,,,26,0,0,3,3,0,0,1,0,,,,
1999,11,REG,00-0006662,NYJ,,John Hall,K,SPEC,,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,,,,
1999,12,REG,00-0006662,NYJ,,John Hall,K,SPEC,,2,2,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,33;30,,,63,0,0,,0,,,,0,,,,
1999,13,REG,00-0006662,NYJ,,John Hall,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,1,0,,,,
1999,14,REG,00-0006662,NYJ,,John Hall,K,SPEC,,3,4,1,0,46,0.75,0,1,1,1,0,0,0,0,0,1,0,0,28;31;46,47,,105,47,0,1,3,2,0,0.333,0,,,,
1999,15,REG,00-0006662,NYJ,,John Hall,K,SPEC,,3,4,1,0,47,0.75,0,0,2,1,0,0,0,0,0,1,0,0,47;33;37,49,,117,49,0,1,1,0,0,1,1,37,1,0,0
1999,16,REG,00-0006662,NYJ,,John Hall,K,SPEC,,1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,5,5,0,0,1,0,,,,
1999,17,REG,00-0006662,NYJ,,John Hall,K,SPEC,,4,4,0,0,35,1,0,1,3,0,0,0,0,0,0,0,0,0,23;30;31;35,,,119,0,0,1,1,0,0,1,0,,,,
1999,1,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,51;49,,,100,0,0,2,3,1,0,0.667,0,,,,
1999,2,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,48,,,48,0,0,2,2,0,0,1,0,,,,
1999,3,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
1999,5,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,1,1,0,0,1,0,,,,
1999,6,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,6,7,1,0,49,0.857,0,2,1,3,0,0,0,0,0,1,0,0,20;49;29;30;47;48,49,,223,49,0,1,1,0,0,1,1,48,1,0,0
1999,7,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,3,3,0,0,1,0,,,,
1999,8,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,2,2,0,0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,47;50,,,97,0,0,2,2,0,0,1,0,,,,
1999,9,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,3,3,0,0,44,1,0,1,0,2,0,0,0,0,0,0,0,0,29;43;44,,,116,0,0,2,2,0,0,1,0,,,,
1999,10,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,57,,0,57,0,1,1,0,0,1,0,,,,
1999,11,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1,0,,,,
1999,12,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,3,3,0,0,1,0,,,,
1999,13,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,4,5,1,0,52,0.8,0,0,1,1,2,0,0,0,0,1,0,0,50;45;37;52,46,,184,46,0,3,3,0,0,1,0,,,,
1999,14,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,3,3,0,0,37,1,0,2,1,0,0,0,0,0,0,0,0,0,37;25;27,,,89,0,0,1,1,0,0,1,0,,,,
1999,15,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,50,,24,50,0,1,1,0,0,1,0,,,,
1999,16,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
1999,17,REG,00-0006800,DET,,Jason Hanson,K,SPEC,,1,2,1,0,39,0.5,0,0,1,0,0,0,0,0,0,0,1,0,39,58,,39,58,0,2,2,0,0,1,0,,,,
1999,18,POST,00-0006800,DET,,Jason Hanson,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,,,,
1999,1,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,4,4,0,0,50,1,0,0,1,2,1,0,0,0,0,0,0,0,41;32;50;42,,,165,0,0,3,3,0,0,1,0,,,,
1999,2,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,3,4,1,0,40,0.75,0,0,2,1,0,0,0,0,0,1,0,0,36;40;31,49,,107,49,0,1,1,0,0,1,0,,,,
1999,3,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,2,2,0,0,1,0,,,,
1999,4,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,27;41,,,68,0,0,1,1,0,0,1,0,,,,
1999,5,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,3,3,0,0,44,1,0,1,1,1,0,0,0,0,0,0,0,0,32;44;21,,,97,0,0,1,1,0,0,1,0,,,,
1999,6,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,3,3,0,0,36,1,0,2,1,0,0,0,0,0,0,0,0,0,20;36;24,,,80,0,0,1,1,0,0,1,0,,,,
1999,8,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,43;21,,,64,0,0,5,5,0,0,1,0,,,,
1999,9,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,3,4,0,1,34,0.75,0,2,1,0,0,0,0,0,0,0,0,0,27;24;34,,48,85,0,48,3,3,0,0,1,0,,,,
1999,10,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,2,3,1,0,28,0.667,0,2,0,0,0,0,0,0,0,1,0,0,28;28,41,,56,41,0,,0,,,,0,,,,
1999,11,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,2,2,0,0,45,1,0,0,1,1,0,0,0,0,0,0,0,0,45;32,,,77,0,0,5,5,0,0,1,0,,,,
1999,12,REG,00-0007622,JAX,,Mike Hollis,K,SPEC,,,0,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,1,0,,,,
